OrderID,CustomerID,RestaurantID,OrderDate,TotalAmount
O2087,C1416,R238,2025-10-31,440
O2298,C1671,R228,2025-10-31,580
O2369,C1336,R242,2025-10-31,600
O2490,C301,R244,2025-10-31,680
O2617,C822,R165,2025-10-31,170
O3275,C1260,R180,2025-10-31,1480
O3455,C1210,R111,2025-10-31,1090
O3462,C1313,R166,2025-10-31,720
O817,C599,R163,2025-11-01,970
O928,C1280,R124,2025-11-01,530
O1629,C1148,R233,2025-11-01,240
O1686,C1174,R220,2025-11-01,640
O2031,C1043,R102,2025-11-01,190
O2464,C921,R162,2025-11-01,840
O2931,C1241,R181,2025-11-01,1100
O3453,C639,R182,2025-11-01,880
O3772,C364,R192,2025-11-01,570
O4012,C1158,R181,2025-11-01,890
O4162,C976,R117,2025-11-01,750
O4221,C1238,R245,2025-11-01,780
O468,C417,R129,2025-11-02,1160
O1185,C1238,R167,2025-11-02,160
O1300,C1242,R111,2025-11-02,390
O1403,C1232,R216,2025-11-02,440
O1453,C894,R120,2025-11-02,410
O1611,C268,R244,2025-11-02,810
O1932,C656,R112,2025-11-02,1170
O1952,C355,R190,2025-11-02,620
O2174,C464,R183,2025-11-02,320
O2359,C731,R151,2025-11-02,900
O2401,C844,R227,2025-11-02,1110
O2586,C1054,R132,2025-11-02,460
O2620,C248,R147,2025-11-02,100
O2923,C597,R200,2025-11-02,440
O3209,C1013,R196,2025-11-02,710
O3627,C703,R187,2025-11-02,130
O4067,C1439,R223,2025-11-02,160
O736,C1645,R150,2025-11-03,760
O1055,C656,R210,2025-11-03,370
O1124,C886,R231,2025-11-03,580
O1275,C1561,R140,2025-11-03,300
O1472,C466,R231,2025-11-03,420
O1829,C585,R109,2025-11-03,390
O2290,C1521,R102,2025-11-03,760
O2977,C1674,R127,2025-11-03,790
O3343,C628,R126,2025-11-03,260
O4275,C1081,R118,2025-11-03,1240
O560,C220,R114,2025-11-04,1310
O1273,C1434,R160,2025-11-04,1280
O1698,C408,R234,2025-11-04,960
O2506,C401,R166,2025-11-04,360
O2516,C1584,R162,2025-11-04,700
O3085,C1482,R133,2025-11-04,1390
O3797,C1612,R125,2025-11-04,510
O4133,C486,R204,2025-11-04,290
O487,C1388,R131,2025-11-05,1180
O740,C1138,R225,2025-11-05,320
O1018,C782,R245,2025-11-05,510
O1231,C1672,R221,2025-11-05,840
O1278,C1425,R242,2025-11-05,600
O1387,C671,R124,2025-11-05,120
O1839,C851,R232,2025-11-05,220
O523,C788,R176,2025-11-06,650
O876,C1277,R141,2025-11-06,440
O889,C260,R206,2025-11-06,560
O1002,C1478,R250,2025-11-06,400
O1846,C1567,R165,2025-11-06,750
O1975,C623,R220,2025-11-06,940
O2249,C1347,R205,2025-11-06,930
O2351,C1613,R174,2025-11-06,780
O2543,C554,R184,2025-11-06,1410
O2834,C1455,R115,2025-11-06,800
O3171,C816,R236,2025-11-06,280
O3272,C627,R146,2025-11-06,1090
O3579,C579,R238,2025-11-06,430
O1158,C455,R215,2025-11-07,1140
O1468,C1307,R156,2025-11-07,980
O1657,C1186,R229,2025-11-07,1040
O3416,C471,R222,2025-11-07,390
O4037,C601,R195,2025-11-07,640
O4195,C1531,R128,2025-11-07,210
O778,C560,R152,2025-11-08,300
O896,C437,R122,2025-11-08,470
O920,C1607,R105,2025-11-08,780
O1562,C1023,R165,2025-11-08,310
O1694,C250,R207,2025-11-08,120
O1895,C1584,R225,2025-11-08,1320
O2375,C833,R132,2025-11-08,670
O3007,C222,R115,2025-11-08,830
O3033,C485,R144,2025-11-08,970
O3302,C994,R199,2025-11-08,540
O3370,C990,R188,2025-11-08,460
O3511,C485,R179,2025-11-08,180
O3740,C481,R222,2025-11-08,730
O3983,C1437,R249,2025-11-08,730
O4021,C445,R118,2025-11-08,700
O4295,C1186,R213,2025-11-08,280
O683,C1110,R181,2025-11-09,720
O982,C1417,R200,2025-11-09,390
O1003,C546,R179,2025-11-09,550
O1259,C565,R104,2025-11-09,470
O1491,C1203,R241,2025-11-09,720
O1922,C1206,R135,2025-11-09,380
O2080,C1177,R200,2025-11-09,330
O2403,C709,R113,2025-11-09,490
O2433,C350,R114,2025-11-09,820
O3102,C994,R152,2025-11-09,1110
O3324,C474,R126,2025-11-09,940
O3401,C1699,R133,2025-11-09,360
O601,C220,R207,2025-11-10,570
O1155,C1320,R107,2025-11-10,230
O1624,C512,R176,2025-11-10,420
O1673,C1031,R246,2025-11-10,1370
O2001,C768,R230,2025-11-10,1090
O2057,C1106,R240,2025-11-10,230
O3815,C1450,R119,2025-11-10,450
O3887,C1232,R143,2025-11-10,920
O4172,C1199,R166,2025-11-10,640
O619,C371,R193,2025-11-11,730
O1435,C1452,R167,2025-11-11,480
O1477,C411,R157,2025-11-11,530
O1548,C933,R155,2025-11-11,540
O1844,C293,R179,2025-11-11,140
O2138,C391,R243,2025-11-11,540
O2381,C1436,R245,2025-11-11,440
O2429,C1193,R188,2025-11-11,800
O2801,C1535,R172,2025-11-11,980
O3080,C1325,R169,2025-11-11,900
O3915,C1526,R206,2025-11-11,230
O3926,C1424,R144,2025-11-11,880
O4030,C454,R206,2025-11-11,230
O4286,C681,R209,2025-11-11,1010
O942,C937,R194,2025-11-12,350
O1068,C892,R102,2025-11-12,230
O1703,C678,R141,2025-11-12,380
O2211,C842,R250,2025-11-12,560
O2278,C851,R113,2025-11-12,660
O3204,C1470,R221,2025-11-12,1320
O3518,C508,R136,2025-11-12,610
O4042,C1605,R246,2025-11-12,1090
O1337,C703,R101,2025-11-13,430
O1711,C915,R199,2025-11-13,690
O2244,C903,R143,2025-11-13,590
O2507,C375,R206,2025-11-13,720
O2916,C650,R220,2025-11-13,840
O3849,C1625,R142,2025-11-13,970
O3945,C897,R239,2025-11-13,610
O590,C1306,R184,2025-11-14,880
O1916,C548,R207,2025-11-14,520
O2339,C741,R166,2025-11-14,620
O2547,C1041,R202,2025-11-14,1770
O3192,C679,R238,2025-11-14,460
O2412,C210,R166,2025-11-15,440
O2457,C820,R202,2025-11-15,840
O2959,C1326,R199,2025-11-15,190
O3465,C607,R187,2025-11-15,650
O3683,C502,R151,2025-11-15,330
O1112,C655,R236,2025-11-16,160
O1160,C1677,R171,2025-11-16,810
O1210,C974,R157,2025-11-16,340
O2014,C879,R202,2025-11-16,620
O2148,C1366,R226,2025-11-16,200
O2657,C1651,R196,2025-11-16,1180
O2946,C722,R227,2025-11-16,630
O3488,C1192,R165,2025-11-16,730
O422,C1140,R241,2025-11-17,510
O692,C612,R129,2025-11-17,340
O1123,C1525,R111,2025-11-17,680
O1172,C417,R117,2025-11-17,150
O1549,C568,R161,2025-11-17,590
O2437,C1602,R196,2025-11-17,590
O2835,C549,R224,2025-11-17,760
O3032,C835,R127,2025-11-17,150
O3271,C1599,R143,2025-11-17,1050
O3362,C532,R159,2025-11-17,240
O3889,C1162,R135,2025-11-17,590
O4178,C1661,R203,2025-11-17,1150
O4353,C1489,R106,2025-11-17,250
O449,C1043,R141,2025-11-18,330
O602,C1366,R102,2025-11-18,390
O1334,C732,R176,2025-11-18,400
O1423,C828,R101,2025-11-18,570
O1634,C1085,R120,2025-11-18,730
O3616,C409,R141,2025-11-18,520
O4289,C1485,R163,2025-11-18,740
O1668,C1300,R222,2025-11-19,530
O3014,C1402,R142,2025-11-19,710
O4306,C1588,R161,2025-11-19,630
O1042,C258,R163,2025-11-20,370
O1048,C230,R245,2025-11-20,640
O1736,C228,R153,2025-11-20,500
O1858,C1278,R196,2025-11-20,320
O2003,C1090,R237,2025-11-20,370
O2143,C1156,R151,2025-11-20,1280
O2213,C643,R156,2025-11-20,640
O3229,C996,R186,2025-11-20,100
O3445,C596,R119,2025-11-20,900
O470,C1397,R130,2025-11-21,720
O599,C1117,R250,2025-11-21,760
O677,C668,R159,2025-11-21,700
O696,C1222,R115,2025-11-21,1620
O991,C378,R226,2025-11-21,800
O1237,C1195,R177,2025-11-21,1220
O1543,C1601,R104,2025-11-21,100
O1589,C1100,R203,2025-11-21,440
O1692,C350,R146,2025-11-21,600
O1717,C369,R144,2025-11-21,1700
O1805,C586,R232,2025-11-21,180
O2329,C1358,R108,2025-11-21,500
O2969,C704,R239,2025-11-21,920
O4190,C1395,R233,2025-11-21,570
O4203,C512,R170,2025-11-21,1240
O441,C696,R219,2025-11-22,440
O1076,C1013,R213,2025-11-22,430
O1828,C954,R195,2025-11-22,810
O2380,C1006,R221,2025-11-22,1140
O2616,C440,R210,2025-11-22,570
O2839,C374,R113,2025-11-22,790
O3010,C838,R112,2025-11-22,790
O3482,C1605,R238,2025-11-22,850
O3794,C394,R114,2025-11-22,770
O708,C275,R170,2025-11-23,800
O799,C904,R220,2025-11-23,810
O1279,C1646,R143,2025-11-23,220
O4115,C944,R230,2025-11-23,660
O613,C488,R222,2025-11-24,360
O3252,C595,R119,2025-11-24,290
O3647,C462,R234,2025-11-24,430
O3866,C360,R164,2025-11-24,230
O3901,C749,R246,2025-11-24,260
O832,C413,R163,2025-11-25,740
O1206,C1694,R236,2025-11-25,420
O1671,C970,R225,2025-11-25,1420
O1962,C457,R201,2025-11-25,910
O2219,C1429,R218,2025-11-25,460
O2267,C629,R113,2025-11-25,310
O2317,C292,R242,2025-11-25,580
O3354,C1098,R210,2025-11-25,140
O3790,C1384,R112,2025-11-25,290
O3963,C905,R123,2025-11-25,1230
O4271,C345,R119,2025-11-25,260
O936,C590,R242,2025-11-26,480
O995,C928,R245,2025-11-26,240
O1416,C697,R148,2025-11-26,780
O1474,C1562,R188,2025-11-26,920
O1626,C1677,R235,2025-11-26,180
O2009,C777,R165,2025-11-26,140
O2387,C1346,R217,2025-11-26,280
O2408,C1362,R185,2025-11-26,460
O2967,C771,R250,2025-11-26,400
O3641,C1537,R213,2025-11-26,800
O3771,C1248,R106,2025-11-26,260
O474,C1518,R102,2025-11-27,730
O543,C1203,R160,2025-11-27,910
O1406,C1307,R241,2025-11-27,180
O1467,C1304,R137,2025-11-27,640
O1537,C382,R163,2025-11-27,550
O1603,C1254,R226,2025-11-27,700
O1860,C1563,R132,2025-11-27,340
O2028,C264,R225,2025-11-27,660
O2155,C348,R125,2025-11-27,610
O2396,C485,R233,2025-11-27,210
O2487,C1682,R190,2025-11-27,980
O2658,C640,R208,2025-11-27,900
O2807,C918,R195,2025-11-27,640
O3048,C407,R186,2025-11-27,1260
O3392,C1373,R103,2025-11-27,1330
O686,C480,R196,2025-11-28,370
O1093,C257,R250,2025-11-28,1160
O1421,C597,R159,2025-11-28,730
O1659,C1654,R239,2025-11-28,1020
O1769,C1322,R165,2025-11-28,280
O2051,C1136,R120,2025-11-28,250
O2123,C498,R211,2025-11-28,800
O2207,C1088,R176,2025-11-28,170
O3956,C1232,R220,2025-11-28,600
O4261,C916,R193,2025-11-28,450
O4349,C1151,R121,2025-11-28,890
O855,C1188,R134,2025-11-29,160
O1826,C1219,R164,2025-11-29,480
O2241,C1481,R174,2025-11-29,1050
O2550,C1248,R145,2025-11-29,180
O2958,C262,R203,2025-11-29,740
O3141,C757,R244,2025-11-29,950
O3143,C1545,R143,2025-11-29,420
O3536,C504,R178,2025-11-29,750
O4217,C1214,R163,2025-11-29,550
O4241,C989,R118,2025-11-29,580
O1448,C1438,R173,2025-11-30,1030
O1800,C1524,R190,2025-11-30,580
O2075,C880,R173,2025-11-30,360
O2528,C667,R149,2025-11-30,630
O2891,C732,R202,2025-11-30,110
O3216,C488,R172,2025-11-30,180
O3666,C1267,R178,2025-11-30,140
O4080,C991,R222,2025-11-30,390
O4126,C1091,R181,2025-11-30,720
O4215,C1592,R123,2025-11-30,360
O403,C965,R230,2025-12-01,910
O679,C1304,R194,2025-12-01,190
O701,C234,R247,2025-12-01,440
O1974,C489,R120,2025-12-01,220
O2371,C703,R203,2025-12-01,510
O3257,C495,R220,2025-12-01,560
O3667,C680,R114,2025-12-01,370
O3674,C1577,R145,2025-12-01,860
O4145,C984,R239,2025-12-01,550
O520,C1625,R146,2025-12-02,520
O608,C374,R141,2025-12-02,1000
O1182,C346,R148,2025-12-02,330
O1457,C1022,R203,2025-12-02,890
O1527,C952,R203,2025-12-02,300
O2572,C1489,R129,2025-12-02,200
O2781,C892,R199,2025-12-02,340
O2878,C1060,R234,2025-12-02,1140
O2898,C1104,R225,2025-12-02,1870
O3463,C507,R116,2025-12-02,1130
O3776,C1364,R199,2025-12-02,1410
O3879,C634,R122,2025-12-02,180
O4322,C953,R140,2025-12-02,350
O1159,C1088,R179,2025-12-03,280
O1310,C875,R103,2025-12-03,150
O1443,C573,R137,2025-12-03,790
O1758,C1166,R106,2025-12-03,1390
O2473,C271,R103,2025-12-03,1150
O3072,C306,R237,2025-12-03,80
O4257,C991,R225,2025-12-03,1100
O486,C285,R121,2025-12-04,220
O504,C1539,R244,2025-12-04,950
O2952,C1584,R159,2025-12-04,380
O3541,C537,R157,2025-12-04,310
O3780,C427,R247,2025-12-04,330
O4101,C519,R163,2025-12-04,250
O571,C1695,R198,2025-12-05,1180
O1028,C1639,R232,2025-12-05,580
O1397,C1154,R137,2025-12-05,400
O1405,C472,R222,2025-12-05,170
O1705,C333,R131,2025-12-05,1180
O1727,C719,R214,2025-12-05,910
O2280,C355,R247,2025-12-05,920
O2779,C480,R125,2025-12-05,580
O2821,C1346,R121,2025-12-05,450
O3061,C1426,R247,2025-12-05,200
O3502,C954,R113,2025-12-05,780
O3545,C445,R152,2025-12-05,900
O3980,C596,R223,2025-12-05,350
O4122,C1535,R220,2025-12-05,1100
O623,C1479,R101,2025-12-06,230
O662,C711,R172,2025-12-06,1300
O1412,C753,R170,2025-12-06,700
O2422,C705,R189,2025-12-06,440
O2637,C1593,R212,2025-12-06,200
O2885,C1232,R111,2025-12-06,240
O3437,C651,R213,2025-12-06,380
O3441,C952,R132,2025-12-06,450
O758,C422,R117,2025-12-07,1030
O805,C1146,R133,2025-12-07,920
O1238,C1685,R114,2025-12-07,600
O2367,C449,R151,2025-12-07,890
O2740,C574,R154,2025-12-07,1340
O3124,C1380,R107,2025-12-07,620
O4381,C1249,R164,2025-12-07,420
O505,C800,R246,2025-12-08,180
O1366,C571,R218,2025-12-08,460
O1496,C1418,R195,2025-12-08,690
O1616,C1134,R139,2025-12-08,620
O2567,C976,R149,2025-12-08,240
O2624,C1283,R184,2025-12-08,830
O3027,C257,R200,2025-12-08,610
O3421,C1586,R248,2025-12-08,1550
O3694,C279,R175,2025-12-08,200
O3738,C899,R231,2025-12-08,720
O3913,C922,R102,2025-12-08,360
O4343,C729,R224,2025-12-08,760
O433,C1442,R160,2025-12-09,550
O695,C379,R140,2025-12-09,850
O837,C1637,R126,2025-12-09,410
O912,C1025,R198,2025-12-09,160
O2106,C1475,R229,2025-12-09,570
O2452,C1146,R162,2025-12-09,180
O2948,C931,R246,2025-12-09,1100
O4335,C1026,R170,2025-12-09,1340
O887,C247,R101,2025-12-10,1240
O956,C1507,R230,2025-12-10,540
O1130,C933,R101,2025-12-10,100
O1528,C754,R114,2025-12-10,440
O1725,C490,R182,2025-12-10,280
O2223,C1499,R216,2025-12-10,450
O3376,C1271,R235,2025-12-10,300
O3664,C1457,R242,2025-12-10,1900
O3729,C300,R163,2025-12-10,1220
O414,C640,R208,2025-12-11,340
O1095,C349,R229,2025-12-11,1320
O2444,C935,R133,2025-12-11,100
O2662,C287,R154,2025-12-11,720
O3308,C1065,R147,2025-12-11,250
O3787,C1154,R214,2025-12-11,710
O4105,C1531,R104,2025-12-11,470
O4302,C776,R224,2025-12-11,210
O4371,C1366,R175,2025-12-11,820
O491,C1111,R112,2025-12-12,1280
O1382,C358,R144,2025-12-12,200
O1458,C836,R129,2025-12-12,200
O1462,C706,R243,2025-12-12,1690
O1600,C1368,R201,2025-12-12,460
O2400,C502,R121,2025-12-12,840
O2806,C1155,R216,2025-12-12,220
O666,C269,R145,2025-12-13,110
O2321,C541,R112,2025-12-13,790
O3112,C1515,R247,2025-12-13,840
O3298,C276,R155,2025-12-13,580
O4007,C966,R168,2025-12-13,1340
O4358,C1040,R107,2025-12-13,1020
O1075,C250,R111,2025-12-14,560
O2166,C209,R144,2025-12-14,400
O2512,C1480,R191,2025-12-14,610
O3205,C856,R151,2025-12-14,1350
O3480,C412,R243,2025-12-14,760
O3565,C380,R166,2025-12-14,100
O3640,C1359,R194,2025-12-14,650
O4332,C1216,R235,2025-12-14,670
O1074,C1152,R125,2025-12-15,90
O1417,C624,R178,2025-12-15,580
O1679,C1647,R186,2025-12-15,840
O2134,C603,R145,2025-12-15,180
O2402,C677,R132,2025-12-15,820
O2672,C1337,R168,2025-12-15,640
O3123,C1589,R137,2025-12-15,930
O3657,C950,R211,2025-12-15,330
O4226,C1347,R209,2025-12-15,930
O779,C774,R159,2025-12-16,560
O1480,C1536,R173,2025-12-16,400
O1729,C1483,R224,2025-12-16,660
O1882,C1514,R125,2025-12-16,460
O2117,C540,R107,2025-12-16,1200
O2425,C807,R113,2025-12-16,110
O2441,C1347,R169,2025-12-16,1720
O2599,C723,R175,2025-12-16,660
O3586,C1609,R177,2025-12-16,600
O3844,C1656,R124,2025-12-16,120
O479,C874,R201,2025-12-17,620
O563,C678,R193,2025-12-17,1030
O962,C1442,R110,2025-12-17,750
O3186,C673,R189,2025-12-17,540
O3964,C785,R191,2025-12-17,650
O4151,C1545,R215,2025-12-17,690
O1052,C1282,R118,2025-12-18,1300
O1546,C718,R209,2025-12-18,1460
O2292,C1579,R111,2025-12-18,1010
O3039,C267,R187,2025-12-18,1110
O3411,C793,R240,2025-12-18,1260
O3550,C1267,R206,2025-12-18,230
O3709,C301,R226,2025-12-18,600
O3816,C1549,R171,2025-12-18,380
O4187,C583,R223,2025-12-18,210
O495,C1146,R157,2025-12-19,680
O644,C1160,R178,2025-12-19,580
O681,C228,R140,2025-12-19,680
O702,C1218,R194,2025-12-19,320
O821,C1086,R127,2025-12-19,280
O835,C742,R205,2025-12-19,470
O836,C1537,R242,2025-12-19,830
O879,C564,R190,2025-12-19,760
O943,C1493,R178,2025-12-19,980
O1892,C1596,R106,2025-12-19,170
O2066,C1053,R239,2025-12-19,720
O2573,C899,R214,2025-12-19,1020
O2677,C1195,R180,2025-12-19,200
O2968,C1659,R102,2025-12-19,450
O3179,C1230,R117,2025-12-19,1120
O3188,C1601,R212,2025-12-19,1520
O3384,C945,R203,2025-12-19,850
O3406,C1291,R123,2025-12-19,1580
O4060,C242,R166,2025-12-19,520
O453,C959,R184,2025-12-20,1650
O1655,C1312,R132,2025-12-20,570
O1981,C800,R245,2025-12-20,710
O2466,C448,R125,2025-12-20,530
O2648,C470,R232,2025-12-20,980
O3227,C1572,R158,2025-12-20,850
O3944,C826,R247,2025-12-20,730
O4359,C247,R211,2025-12-20,1380
O1575,C1076,R125,2025-12-21,420
O1884,C753,R210,2025-12-21,1250
O2283,C1267,R208,2025-12-21,530
O3735,C1135,R140,2025-12-21,320
O1145,C1638,R187,2025-12-22,890
O1486,C1237,R130,2025-12-22,1330
O1512,C535,R148,2025-12-22,1400
O1780,C1329,R153,2025-12-22,890
O1864,C466,R127,2025-12-22,1030
O2025,C1080,R127,2025-12-22,890
O2047,C1427,R163,2025-12-22,300
O3570,C891,R143,2025-12-22,770
O3662,C1408,R241,2025-12-22,180
O4337,C581,R101,2025-12-22,230
O1479,C1172,R213,2025-12-23,1040
O2119,C443,R126,2025-12-23,750
O2171,C1659,R204,2025-12-23,750
O2295,C1433,R205,2025-12-23,880
O2974,C1267,R228,2025-12-23,220
O4084,C1138,R169,2025-12-23,980
O4164,C243,R185,2025-12-23,230
O4354,C568,R188,2025-12-23,570
O882,C557,R166,2025-12-24,200
O1035,C1343,R212,2025-12-24,760
O1343,C626,R175,2025-12-24,640
O1719,C289,R202,2025-12-24,480
O1973,C1523,R213,2025-12-24,940
O3197,C522,R178,2025-12-24,520
O3459,C214,R216,2025-12-24,1520
O732,C1208,R116,2025-12-25,1070
O1088,C1542,R209,2025-12-25,1310
O1144,C1235,R129,2025-12-25,580
O1283,C1250,R158,2025-12-25,760
O2205,C432,R130,2025-12-25,530
O2389,C439,R155,2025-12-25,510
O3083,C743,R134,2025-12-25,560
O3223,C1338,R127,2025-12-25,780
O3304,C1583,R144,2025-12-25,950
O3932,C577,R128,2025-12-25,1020
O4040,C1059,R141,2025-12-25,810
O4364,C1308,R133,2025-12-25,730
O581,C1376,R108,2025-12-26,600
O864,C781,R213,2025-12-26,350
O1516,C1700,R206,2025-12-26,1090
O1557,C1659,R205,2025-12-26,360
O1699,C302,R115,2025-12-26,730
O2072,C717,R214,2025-12-26,550
O2721,C1033,R168,2025-12-26,1280
O2889,C676,R154,2025-12-26,1140
O3105,C888,R186,2025-12-26,1060
O3182,C564,R191,2025-12-26,590
O3355,C1500,R234,2025-12-26,1360
O1087,C729,R170,2025-12-27,680
O1272,C382,R246,2025-12-27,530
O1454,C221,R175,2025-12-27,620
O1484,C1533,R104,2025-12-27,840
O1493,C1234,R147,2025-12-27,300
O1695,C1493,R173,2025-12-27,580
O1788,C1361,R106,2025-12-27,110
O2883,C529,R157,2025-12-27,680
O2941,C216,R200,2025-12-27,360
O3163,C1636,R214,2025-12-27,1030
O3251,C1045,R232,2025-12-27,520
O3351,C273,R153,2025-12-27,200
O3449,C1295,R141,2025-12-27,370
O3633,C1076,R116,2025-12-27,1120
O3741,C1687,R166,2025-12-27,100
O3903,C1061,R202,2025-12-27,1010
O3904,C1011,R218,2025-12-27,220
O3959,C1313,R116,2025-12-27,820
O1373,C1418,R158,2025-12-28,700
O1913,C1600,R192,2025-12-28,960
O1959,C820,R171,2025-12-28,1180
O2137,C284,R206,2025-12-28,860
O2163,C1367,R216,2025-12-28,620
O2784,C1506,R214,2025-12-28,760
O2981,C1333,R152,2025-12-28,560
O4124,C782,R169,2025-12-28,150
O789,C1397,R162,2025-12-29,1390
O1174,C206,R106,2025-12-29,1580
O1515,C1432,R198,2025-12-29,640
O1588,C882,R222,2025-12-29,740
O3005,C1524,R118,2025-12-29,940
O3281,C1469,R228,2025-12-29,1060
O3860,C855,R178,2025-12-29,380
O592,C539,R214,2025-12-30,880
O763,C1570,R137,2025-12-30,630
O1041,C208,R246,2025-12-30,350
O1594,C278,R167,2025-12-30,1140
O2085,C274,R102,2025-12-30,180
O2088,C265,R198,2025-12-30,340
O2633,C1484,R229,2025-12-30,1340
O3181,C793,R171,2025-12-30,120
O3580,C1445,R143,2025-12-30,340
O3721,C464,R186,2025-12-30,650
O4014,C1435,R195,2025-12-30,860
O4262,C476,R189,2025-12-30,490
O977,C357,R182,2025-12-31,700
O1227,C371,R116,2025-12-31,280
O1325,C1371,R204,2025-12-31,530
O1438,C282,R228,2025-12-31,600
O1539,C305,R200,2025-12-31,430
O1678,C631,R165,2025-12-31,580
O1757,C278,R133,2025-12-31,340
O1760,C707,R127,2025-12-31,900
O2170,C1399,R213,2025-12-31,720
O2458,C1287,R185,2025-12-31,460
O2665,C578,R150,2025-12-31,500
O2877,C302,R121,2025-12-31,850
O3139,C1612,R246,2025-12-31,370
O3438,C713,R225,2025-12-31,760
O3603,C731,R113,2025-12-31,510
O628,C607,R128,2026-01-01,590
O657,C371,R229,2026-01-01,810
O698,C259,R105,2026-01-01,370
O964,C779,R163,2026-01-01,550
O1383,C1370,R132,2026-01-01,200
O2232,C798,R134,2026-01-01,410
O2276,C447,R207,2026-01-01,380
O2767,C705,R133,2026-01-01,100
O3125,C1088,R205,2026-01-01,1240
O3402,C1684,R170,2026-01-01,1460
O3554,C927,R161,2026-01-01,460
O4280,C967,R118,2026-01-01,1400
O417,C1098,R244,2026-01-02,590
O1330,C1019,R182,2026-01-02,100
O2037,C1397,R162,2026-01-02,620
O3505,C289,R199,2026-01-02,740
O3510,C908,R136,2026-01-02,1560
O4269,C855,R236,2026-01-02,700
O4288,C946,R104,2026-01-02,100
O637,C829,R215,2026-01-03,380
O1308,C702,R164,2026-01-03,230
O2158,C1571,R164,2026-01-03,260
O2333,C1527,R157,2026-01-03,870
O3246,C1308,R206,2026-01-03,460
O3265,C1521,R154,2026-01-03,1850
O3745,C1374,R201,2026-01-03,680
O711,C763,R196,2026-01-04,1050
O752,C421,R113,2026-01-04,240
O1502,C608,R149,2026-01-04,510
O1816,C1083,R169,2026-01-04,1800
O2081,C610,R195,2026-01-04,520
O2184,C1068,R181,2026-01-04,380
O2212,C1191,R235,2026-01-04,440
O2397,C381,R172,2026-01-04,820
O2454,C244,R109,2026-01-04,390
O3136,C927,R186,2026-01-04,430
O3294,C628,R106,2026-01-04,380
O4296,C1559,R174,2026-01-04,100
O1244,C801,R191,2026-01-05,730
O1420,C619,R220,2026-01-05,780
O2013,C513,R193,2026-01-05,500
O2684,C585,R128,2026-01-05,590
O2734,C1653,R227,2026-01-05,1040
O3063,C1240,R219,2026-01-05,920
O3387,C1267,R231,2026-01-05,440
O4081,C1124,R243,2026-01-05,1330
O806,C224,R127,2026-01-06,590
O1113,C918,R247,2026-01-06,550
O1723,C1033,R119,2026-01-06,210
O1734,C717,R170,2026-01-06,700
O1791,C1309,R227,2026-01-06,780
O2966,C1282,R208,2026-01-06,1320
O3681,C909,R183,2026-01-06,920
O3752,C1554,R244,2026-01-06,360
O3910,C467,R217,2026-01-06,210
O687,C205,R171,2026-01-07,410
O726,C932,R209,2026-01-07,870
O1196,C367,R245,2026-01-07,590
O1220,C727,R145,2026-01-07,600
O1414,C1631,R177,2026-01-07,960
O1969,C1023,R185,2026-01-07,580
O2632,C558,R177,2026-01-07,600
O2808,C1521,R132,2026-01-07,1260
O2856,C296,R213,2026-01-07,440
O3121,C579,R176,2026-01-07,530
O3236,C1525,R116,2026-01-07,1650
O3714,C1021,R190,2026-01-07,930
O4019,C517,R179,2026-01-07,180
O4045,C777,R154,2026-01-07,1510
O4150,C241,R237,2026-01-07,610
O877,C512,R215,2026-01-08,150
O1080,C380,R242,2026-01-08,1780
O1422,C1280,R135,2026-01-08,2230
O1497,C1597,R112,2026-01-08,510
O2534,C410,R242,2026-01-08,1790
O2578,C1130,R128,2026-01-08,210
O3212,C487,R196,2026-01-08,1230
O3706,C448,R124,2026-01-08,540
O4006,C228,R204,2026-01-08,790
O1179,C1163,R138,2026-01-09,360
O1233,C508,R237,2026-01-09,390
O1376,C1391,R250,2026-01-09,760
O1411,C1444,R126,2026-01-09,640
O2361,C297,R132,2026-01-09,610
O2882,C1406,R227,2026-01-09,480
O3569,C576,R140,2026-01-09,400
O4017,C1598,R198,2026-01-09,270
O535,C277,R125,2026-01-10,1120
O751,C384,R225,2026-01-10,840
O1579,C1382,R162,2026-01-10,310
O2566,C1323,R122,2026-01-10,390
O2935,C278,R193,2026-01-10,730
O2940,C1381,R203,2026-01-10,300
O3127,C243,R215,2026-01-10,560
O3314,C1296,R116,2026-01-10,570
O3582,C1058,R104,2026-01-10,200
O3813,C1678,R162,2026-01-10,1330
O546,C894,R168,2026-01-11,1120
O710,C1235,R239,2026-01-11,1620
O856,C856,R214,2026-01-11,860
O909,C640,R121,2026-01-11,530
O1355,C209,R194,2026-01-11,410
O1830,C412,R230,2026-01-11,660
O2671,C630,R232,2026-01-11,280
O3057,C441,R119,2026-01-11,550
O3329,C1383,R171,2026-01-11,460
O3846,C1197,R191,2026-01-11,1140
O3992,C1596,R203,2026-01-11,810
O4181,C1091,R169,2026-01-11,150
O402,C866,R223,2026-01-12,140
O472,C281,R153,2026-01-12,1250
O870,C993,R132,2026-01-12,1330
O1335,C517,R114,2026-01-12,740
O1483,C990,R196,2026-01-12,220
O1894,C769,R248,2026-01-12,490
O2399,C447,R160,2026-01-12,310
O2880,C1552,R120,2026-01-12,430
O2911,C1688,R186,2026-01-12,1990
O3161,C356,R198,2026-01-12,270
O3196,C1050,R101,2026-01-12,570
O3270,C381,R202,2026-01-12,540
O1036,C967,R191,2026-01-13,830
